Order ID,Order Month,Sales,Country,Category,Customer ID
US-2015-129637,2015/12,180.016,United States,Office Supplies,MC-18100
CA-2015-158792,2015/12,22.2,United States,Office Supplies,BD-11605
US-2015-120712,2015/12,88.8,United States,Office Supplies,CS-12130
CA-2015-130855,2015/12,6.36,United States,Office Supplies,RF-19840
CA-2015-155145,2015/12,7.92,United States,Technology,KN-16450
CA-2015-153038,2015/12,20.32,United States,Furniture,RB-19645
CA-2015-130659,2015/12,1799.75,United States,Technology,MS-17365
CA-2015-141593,2015/12,34.248,United States,Office Supplies,DB-12970
CA-2015-141593,2015/12,6.48,United States,Office Supplies,DB-12970
CA-2015-112823,2015/12,25.488,United States,Technology,RA-19945
CA-2015-161718,2015/12,28.44,United States,Furniture,SO-20335
CA-2015-130659,2015/12,384.174,United States,Furniture,MS-17365
CA-2015-134117,2015/12,204.85,United States,Office Supplies,PG-18895
CA-2015-124653,2015/12,132.79,United States,Office Supplies,DB-13120
CA-2015-118871,2015/12,36.4,United States,Furniture,HM-14860
CA-2015-118871,2015/12,110.352,United States,Technology,HM-14860
CA-2015-134782,2015/12,105.42,United States,Office Supplies,MD-17350
CA-2015-155761,2015/12,159.984,United States,Technology,SC-20800
CA-2015-118871,2015/12,271.44,United States,Office Supplies,HM-14860
CA-2015-155761,2015/12,46.344,United States,Office Supplies,SC-20800
CA-2015-141593,2015/12,55.264,United States,Office Supplies,DB-12970
CA-2015-130659,2015/12,17.94,United States,Office Supplies,MS-17365
CA-2015-158918,2015/12,17.12,United States,Office Supplies,AI-10855
CA-2015-117415,2015/12,113.328,United States,Office Supplies,SN-20710
CA-2015-119697,2015/12,54.384,United States,Technology,EM-13960
CA-2015-139962,2015/12,37.88,United States,Office Supplies,Dp-13240
CA-2015-134117,2015/12,135.984,United States,Technology,PG-18895
US-2015-148817,2015/12,63.96,United States,Office Supplies,KD-16495
CA-2015-148859,2015/12,24.816,United States,Office Supplies,FH-14350
CA-2015-161718,2015/12,39.96,United States,Technology,SO-20335
CA-2015-115693,2015/12,56.3,United States,Office Supplies,FC-14245
CA-2015-157770,2015/12,494.376,United States,Technology,RD-19585
CA-2015-161718,2015/12,361.764,United States,Furniture,SO-20335
CA-2015-110324,2015/12,18.54,United States,Office Supplies,MA-17560
CA-2015-150308,2015/12,246.168,United States,Technology,RR-19525
CA-2015-134117,2015/12,16.4,United States,Office Supplies,PG-18895
CA-2015-122756,2015/12,2.96,United States,Furniture,DK-13225
CA-2015-157770,2015/12,248.85,United States,Technology,RD-19585
CA-2015-157770,2015/12,36.24,United States,Technology,RD-19585
CA-2015-161718,2015/12,364.41,United States,Furniture,SO-20335
CA-2015-122756,2015/12,482.34,United States,Technology,DK-13225
CA-2015-134117,2015/12,92.96,United States,Office Supplies,PG-18895
CA-2015-119592,2015/12,3.76,United States,Office Supplies,MM-18280
US-2015-148817,2015/12,61.68,United States,Office Supplies,KD-16495
CA-2015-157770,2015/12,29.2,United States,Office Supplies,RD-19585
CA-2015-139962,2015/12,19.44,United States,Office Supplies,Dp-13240
US-2015-130491,2015/2,5.76,United States,Office Supplies,BH-11710
CA-2015-104129,2015/2,493.92,United States,Furniture,ES-14080
CA-2015-104129,2015/2,105.98,United States,Technology,ES-14080
CA-2015-162782,2015/2,2541.98,United States,Office Supplies,PW-19240
CA-2015-104038,2015/2,146.73,United States,Office Supplies,LO-17170
CA-2015-101007,2015/2,20.8,United States,Technology,MS-17980
CA-2015-137064,2015/2,18.528,United States,Technology,TS-21655
CA-2015-111234,2015/2,9.24,United States,Office Supplies,AB-10600
CA-2015-104038,2015/2,29.9,United States,Office Supplies,LO-17170
CA-2015-111507,2015/2,5.28,United States,Office Supplies,VW-21775
CA-2015-121776,2015/2,36.84,United States,Office Supplies,RD-19585
CA-2015-121776,2015/2,87.71,United States,Office Supplies,RD-19585
CA-2015-137064,2015/2,670.752,United States,Office Supplies,TS-21655
CA-2015-154326,2015/2,139.95,United States,Technology,RP-19855
CA-2015-147529,2015/2,311.15,United States,Office Supplies,DK-12835
CA-2015-154326,2015/2,134.97,United States,Technology,RP-19855
CA-2015-146038,2015/2,203.92,United States,Furniture,SJ-20215
US-2015-145436,2015/2,389.696,United States,Furniture,VD-21670
US-2015-147662,2015/2,71.976,United States,Technology,KB-16315
US-2015-147662,2015/2,14.352,United States,Office Supplies,KB-16315
US-2015-147662,2015/2,2.286,United States,Office Supplies,KB-16315
US-2015-147662,2015/2,323.982,United States,Technology,KB-16315
US-2015-147662,2015/2,14.952,United States,Office Supplies,KB-16315
US-2015-145436,2015/2,161.568,United States,Furniture,VD-21670
US-2015-153374,2015/2,479.952,United States,Technology,JF-15565
CA-2015-154326,2015/2,699.98,United States,Technology,RP-19855
CA-2015-156482,2015/2,1268.82,United States,Furniture,IL-15100
CA-2015-156482,2015/2,5.68,United States,Office Supplies,IL-15100
CA-2015-132374,2015/2,79.36,United States,Office Supplies,PS-19045
CA-2015-147529,2015/2,12.96,United States,Office Supplies,DK-12835
CA-2015-105725,2015/2,35.544,United States,Furniture,GT-14755
CA-2015-105725,2015/2,61.06,United States,Office Supplies,GT-14755
CA-2015-137064,2015/2,2.934,United States,Office Supplies,TS-21655
CA-2015-156923,2015/2,35.88,United States,Office Supplies,SP-20860
US-2015-130491,2015/2,9.54,United States,Office Supplies,BH-11710
CA-2015-152611,2015/2,286.79,United States,Office Supplies,KA-16525
CA-2015-156482,2015/2,283.92,United States,Furniture,IL-15100
CA-2015-101126,2015/2,77.24,United States,Office Supplies,NB-18655
US-2015-130491,2015/2,5.81,United States,Office Supplies,BH-11710
CA-2015-116092,2015/2,541.44,United States,Office Supplies,JM-16195
CA-2015-140921,2015/2,149.97,United States,Technology,AA-10375
CA-2015-138485,2015/2,538.92,United States,Technology,NP-18670
CA-2015-114923,2015/2,107.982,United States,Technology,LH-17020
CA-2015-116092,2015/2,13.36,United States,Office Supplies,JM-16195
CA-2015-116092,2015/2,41.72,United States,Office Supplies,JM-16195
CA-2015-116092,2015/2,11.52,United States,Office Supplies,JM-16195
CA-2015-127327,2015/2,90.882,United States,Furniture,PW-19030
CA-2015-154900,2015/2,3.15,United States,Office Supplies,SS-20875
CA-2015-116876,2015/2,26.424,United States,Office Supplies,TT-21070
CA-2015-111325,2015/2,4.419,United States,Office Supplies,BT-11395
CA-2015-111325,2015/2,16.032,United States,Office Supplies,BT-11395
CA-2015-140921,2015/2,28.4,United States,Furniture,AA-10375
CA-2015-103093,2015/2,74.52,United States,Office Supplies,FO-14305
CA-2015-135391,2015/2,40.784,United States,Furniture,FA-14230
CA-2015-135391,2015/2,40.096,United States,Office Supplies,FA-14230
CA-2015-132633,2015/2,12.144,United States,Office Supplies,KH-16630
CA-2015-116092,2015/2,19.44,United States,Office Supplies,JM-16195
CA-2015-154900,2015/2,22.72,United States,Office Supplies,SS-20875
CA-2015-116876,2015/2,625.99,United States,Technology,TT-21070
CA-2015-129770,2015/2,49.12,United States,Office Supplies,JE-15715
CA-2015-157959,2015/2,136.92,United States,Furniture,RW-19540
CA-2015-169740,2015/2,29.99,United States,Technology,LM-17065
CA-2015-132276,2015/2,26.88,United States,Office Supplies,LC-16960
CA-2015-132276,2015/2,10.896,United States,Office Supplies,LC-16960
CA-2015-105970,2015/3,101.88,United States,Office Supplies,PA-19060
CA-2015-153325,2015/3,58.72,United States,Office Supplies,ST-20530
CA-2015-167374,2015/3,40.032,United States,Office Supplies,GM-14500
CA-2015-167374,2015/3,16.776,United States,Technology,GM-14500
CA-2015-105627,2015/3,373.08,United States,Furniture,DK-12895
CA-2015-145352,2015/3,8.34,United States,Office Supplies,CM-12385
CA-2015-107741,2015/3,3.408,United States,Office Supplies,FC-14335
CA-2015-137106,2015/3,79.96,United States,Technology,SC-20260
CA-2015-164301,2015/3,3393.68,United States,Furniture,EB-13840
CA-2015-103793,2015/3,74.352,United States,Office Supplies,BV-11245
CA-2015-159534,2015/3,23.99,United States,Office Supplies,DH-13075
CA-2015-159534,2015/3,1087.936,United States,Office Supplies,DH-13075
CA-2015-159534,2015/3,199.98,United States,Technology,DH-13075
CA-2015-148705,2015/3,5.04,United States,Office Supplies,EB-14170
CA-2015-105627,2015/3,14.98,United States,Office Supplies,DK-12895
CA-2015-144722,2015/3,43.13,United States,Furniture,MF-18250
US-2015-112508,2015/3,6.992,United States,Office Supplies,BP-11185
CA-2015-149993,2015/3,10.9,United States,Office Supplies,GA-14725
CA-2015-134257,2015/3,7.38,United States,Office Supplies,MS-17710
CA-2015-132136,2015/3,8.568,United States,Office Supplies,FO-14305
CA-2015-146829,2015/3,1.112,United States,Office Supplies,TS-21340
CA-2015-145352,2015/3,6354.95,United States,Office Supplies,CM-12385
CA-2015-151785,2015/3,7.104,United States,Office Supplies,JJ-15445
US-2015-107944,2015/3,192.72,United States,Office Supplies,AM-10360
CA-2015-105970,2015/3,10.16,United States,Office Supplies,PA-19060
CA-2015-145457,2015/3,46.9,United States,Furniture,CP-12085
CA-2015-110632,2015/3,33.82,United States,Office Supplies,HR-14830
CA-2015-110457,2015/3,787.53,United States,Furniture,DK-13090
CA-2015-145352,2015/3,46.74,United States,Office Supplies,CM-12385
CA-2015-121405,2015/3,23.52,United States,Office Supplies,FC-14335
US-2015-107944,2015/3,239.97,United States,Technology,AM-10360
CA-2015-110632,2015/3,15.02,United States,Technology,HR-14830
CA-2015-118423,2015/3,359.058,United States,Furniture,DP-13390
CA-2015-121405,2015/3,180.96,United States,Technology,FC-14335
US-2015-139675,2015/3,327.76,United States,Furniture,NF-18595
CA-2015-109512,2015/3,563.4,United States,Office Supplies,LF-17185
CA-2015-163104,2015/3,11.96,United States,Office Supplies,MC-18130
CA-2015-121552,2015/3,19.56,United States,Office Supplies,FW-14395
CA-2015-130218,2015/3,31.56,United States,Office Supplies,SG-20470
CA-2015-140221,2015/3,180.98,United States,Office Supplies,MS-17365
CA-2015-130218,2015/3,27.92,United States,Office Supplies,SG-20470
US-2015-125374,2015/3,107.772,United States,Furniture,JD-16060
CA-2015-105361,2015/3,17.64,United States,Office Supplies,CM-12115
CA-2015-132101,2015/3,453.576,United States,Technology,JO-15550
CA-2015-128125,2015/3,22.38,United States,Furniture,EB-13705
CA-2015-159534,2015/3,83.92,United States,Office Supplies,DH-13075
CA-2015-160213,2015/3,19.44,United States,Office Supplies,AR-10825
CA-2015-140221,2015/3,11.212,United States,Office Supplies,MS-17365
CA-2015-163587,2015/3,16.52,United States,Office Supplies,EP-13915
CA-2015-163587,2015/3,671.94,United States,Office Supplies,EP-13915
CA-2015-140221,2015/3,4.712,United States,Furniture,MS-17365
CA-2015-128125,2015/3,98.376,United States,Office Supplies,EB-13705
CA-2015-146255,2015/3,119.85,United States,Technology,EM-14140
CA-2015-146255,2015/3,587.97,United States,Technology,EM-14140
CA-2015-109512,2015/3,29.34,United States,Office Supplies,LF-17185
CA-2015-146255,2015/3,30.44,United States,Office Supplies,EM-14140
CA-2015-109512,2015/3,383.607,United States,Furniture,LF-17185
CA-2015-123155,2015/3,113.52,United States,Technology,NS-18640
CA-2015-123155,2015/3,359.88,United States,Technology,NS-18640
CA-2015-114237,2015/3,141.96,United States,Furniture,MC-17275
CA-2015-113110,2015/3,40.14,United States,Office Supplies,BK-11260
CA-2015-146255,2015/3,69.28,United States,Office Supplies,EM-14140
CA-2015-113110,2015/3,33.36,United States,Office Supplies,BK-11260
CA-2015-145352,2015/3,2.74,United States,Office Supplies,CM-12385
CA-2015-105627,2015/3,769.95,United States,Technology,DK-12895
CA-2015-113110,2015/3,14.62,United States,Office Supplies,BK-11260
CA-2015-113110,2015/3,17.568,United States,Office Supplies,BK-11260
CA-2015-105627,2015/3,860.93,United States,Furniture,DK-12895
CA-2015-105627,2015/3,512.94,United States,Furniture,DK-12895
CA-2015-112116,2015/3,171.96,United States,Furniture,JE-15475
US-2015-139675,2015/3,915.136,United States,Furniture,NF-18595
CA-2015-120320,2015/3,31.92,United States,Technology,MV-18190
CA-2015-143532,2015/3,14.496,United States,Office Supplies,DC-12850
CA-2015-104871,2015/3,366.744,United States,Furniture,DR-12940
CA-2015-133585,2015/3,1227.9984,United States,Furniture,CM-12715
CA-2015-120621,2015/3,295.456,United States,Office Supplies,JW-16075
CA-2015-121272,2015/3,73.28,United States,Office Supplies,DO-13435
CA-2015-111829,2015/3,1247.64,United States,Office Supplies,FH-14365
CA-2015-155124,2015/3,16.776,United States,Technology,KS-16300
US-2015-103996,2015/3,19.92,United States,Furniture,RB-19435
US-2015-103996,2015/3,53.25,United States,Technology,RB-19435
US-2015-103996,2015/3,9.87,United States,Office Supplies,RB-19435
CA-2015-133494,2015/3,3.552,United States,Office Supplies,RP-19390
US-2015-103996,2015/3,212.64,United States,Office Supplies,RB-19435
CA-2015-111829,2015/3,3149.93,United States,Technology,FH-14365
CA-2015-111829,2015/3,209.7,United States,Office Supplies,FH-14365
CA-2015-110345,2015/3,4.608,United States,Office Supplies,TG-21310
CA-2015-153906,2015/3,85.9,United States,Technology,MS-17980
CA-2015-127607,2015/3,2.512,United States,Office Supplies,JK-15730
CA-2015-127607,2015/3,18.864,United States,Office Supplies,JK-15730
CA-2015-104052,2015/3,95.84,United States,Technology,TP-21565
CA-2015-167479,2015/3,19.44,United States,Office Supplies,AI-10855
US-2015-150231,2015/3,17.52,United States,Office Supplies,JK-15640
CA-2015-150749,2015/3,5.56,United States,Office Supplies,AS-10240
CA-2015-102316,2015/3,184.752,United States,Furniture,DH-13075
CA-2015-135363,2015/3,15.552,United States,Office Supplies,CK-12205
CA-2015-120621,2015/3,12.843,United States,Office Supplies,JW-16075
CA-2015-135363,2015/3,5.232,United States,Office Supplies,CK-12205
CA-2015-140221,2015/3,60.416,United States,Office Supplies,MS-17365
CA-2015-125185,2015/3,99.372,United States,Furniture,AH-10195
CA-2015-125185,2015/3,33.568,United States,Furniture,AH-10195
CA-2015-133536,2015/3,22.92,United States,Office Supplies,JH-15820
CA-2015-165813,2015/3,29.304,United States,Office Supplies,BM-11785
CA-2015-133585,2015/3,55.328,United States,Office Supplies,CM-12715
CA-2015-102316,2015/3,15.984,United States,Technology,DH-13075
US-2015-163279,2015/3,1487.976,United States,Technology,JD-16150
CA-2015-117884,2015/3,447.944,United States,Technology,DC-13285
US-2015-118906,2015/3,89.82,United States,Office Supplies,KB-16585
CA-2015-109001,2015/3,2.556,United States,Office Supplies,KN-16390
CA-2015-109001,2015/3,10.312,United States,Technology,KN-16390
CA-2015-159534,2015/3,49.848,United States,Office Supplies,DH-13075
CA-2015-168088,2015/3,65.584,United States,Office Supplies,CM-12655
CA-2015-157812,2015/3,18.392,United States,Technology,DB-13210
CA-2015-157812,2015/3,129.568,United States,Office Supplies,DB-13210
US-2015-116981,2015/3,13.11,United States,Office Supplies,SM-20950
US-2015-116981,2015/3,1085.42,United States,Office Supplies,SM-20950
CA-2015-157812,2015/3,14.112,United States,Office Supplies,DB-13210
CA-2015-120621,2015/3,962.08,United States,Office Supplies,JW-16075
CA-2015-168088,2015/3,383.4656,United States,Furniture,CM-12655
CA-2015-163440,2015/3,15.984,United States,Technology,RD-19900
CA-2015-132948,2015/3,83.7,United States,Office Supplies,MV-17485
CA-2015-131534,2015/3,33.4,United States,Office Supplies,AB-10165
CA-2015-131534,2015/3,166.24,United States,Technology,AB-10165
US-2015-163279,2015/3,105.52,United States,Office Supplies,JD-16150
CA-2015-142944,2015/3,435.26,United States,Furniture,JL-15850
CA-2015-117884,2015/3,150.408,United States,Office Supplies,DC-13285
CA-2015-142944,2015/3,1119.984,United States,Technology,JL-15850
CA-2015-128083,2015/3,8.688,United States,Office Supplies,EB-13750
CA-2015-109001,2015/3,466.158,United States,Technology,KN-16390
CA-2015-128083,2015/3,6.408,United States,Furniture,EB-13750
CA-2015-128083,2015/3,30.88,United States,Furniture,EB-13750
CA-2015-153108,2015/3,60.69,United States,Office Supplies,SF-20200
CA-2015-153549,2015/3,1166.92,United States,Furniture,SL-20155
CA-2015-138219,2015/3,33.36,United States,Office Supplies,BP-11095
US-2015-163279,2015/3,91.96,United States,Furniture,JD-16150
CA-2015-134257,2015/3,491.55,United States,Office Supplies,MS-17710
CA-2015-153108,2015/3,23.92,United States,Technology,SF-20200
CA-2015-106565,2015/3,51.84,United States,Office Supplies,BW-11110
CA-2015-111164,2015/4,21.99,United States,Technology,SE-20110
CA-2015-124541,2015/4,9.648,United States,Office Supplies,TT-21220
CA-2015-124541,2015/4,7.968,United States,Office Supplies,TT-21220
US-2015-115238,2015/4,209.5,United States,Technology,JW-15220
CA-2015-151253,2015/4,88.776,United States,Technology,AZ-10750
CA-2015-101000,2015/4,370.14,United States,Office Supplies,IG-15085
US-2015-115238,2015/4,24.3,United States,Furniture,JW-15220
CA-2015-151253,2015/4,64.14,United States,Office Supplies,AZ-10750
CA-2015-161452,2015/4,892.224,United States,Furniture,CA-11965
CA-2015-111164,2015/4,406.6,United States,Office Supplies,SE-20110
CA-2015-106257,2015/4,479.92,United States,Technology,EB-14110
CA-2015-167010,2015/4,98.112,United States,Office Supplies,VT-21700
CA-2015-167010,2015/4,563.808,United States,Office Supplies,VT-21700
CA-2015-167010,2015/4,10.428,United States,Office Supplies,VT-21700
CA-2015-137974,2015/4,569.64,United States,Technology,LL-16840
CA-2015-122266,2015/4,2.624,United States,Office Supplies,SA-20830
CA-2015-106215,2015/4,12.576,United States,Office Supplies,BN-11470
CA-2015-167010,2015/4,547.136,United States,Furniture,VT-21700
CA-2015-106257,2015/4,241.568,United States,Furniture,EB-14110
CA-2015-142734,2015/4,127.764,United States,Furniture,DM-13345
CA-2015-115420,2015/4,21.34,United States,Office Supplies,LS-16945
CA-2015-125563,2015/4,54.528,United States,Furniture,PR-18880
CA-2015-167010,2015/4,41.988,United States,Technology,VT-21700
CA-2015-167010,2015/4,7.584,United States,Furniture,VT-21700
CA-2015-167010,2015/4,14.85,United States,Technology,VT-21700
CA-2015-124541,2015/4,6.9,United States,Office Supplies,TT-21220
CA-2015-167010,2015/4,352.45,United States,Furniture,VT-21700
CA-2015-124541,2015/4,42.048,United States,Office Supplies,TT-21220
CA-2015-116841,2015/4,35.208,United States,Office Supplies,TP-21130
US-2015-163433,2015/4,7.872,United States,Office Supplies,MP-17965
US-2015-163433,2015/4,15.552,United States,Office Supplies,MP-17965
US-2015-163433,2015/4,1.476,United States,Office Supplies,MP-17965
CA-2015-133837,2015/4,10.744,United States,Office Supplies,TH-21100
CA-2015-137974,2015/4,523.26,United States,Furniture,LL-16840
CA-2015-137974,2015/4,1196.86,United States,Furniture,LL-16840
CA-2015-149342,2015/4,287.97,United States,Technology,TS-21160
CA-2015-149342,2015/4,595.38,United States,Furniture,TS-21160
CA-2015-149342,2015/4,12.96,United States,Office Supplies,TS-21160
CA-2015-142027,2015/4,369.912,United States,Furniture,JK-15370
CA-2015-168767,2015/4,12.832,United States,Office Supplies,DM-12955
CA-2015-112452,2015/4,599.98,United States,Technology,NC-18340
CA-2015-112452,2015/4,10.95,United States,Technology,NC-18340
CA-2015-112452,2015/4,12.76,United States,Office Supplies,NC-18340
US-2015-163433,2015/4,97.968,United States,Technology,MP-17965
CA-2015-143602,2015/4,13.944,United States,Office Supplies,JS-15595
US-2015-163433,2015/4,56.686,United States,Furniture,MP-17965
US-2015-163433,2015/4,4.312,United States,Office Supplies,MP-17965
CA-2015-125563,2015/4,67.36,United States,Furniture,PR-18880
CA-2015-103716,2015/4,34.65,United States,Office Supplies,KB-16585
US-2015-142811,2015/4,87.8,United States,Technology,JL-15850
US-2015-159513,2015/4,71.976,United States,Technology,JD-15790
CA-2015-103716,2015/4,19.8,United States,Technology,KB-16585
CA-2015-136378,2015/4,9.156,United States,Office Supplies,CS-11845
CA-2015-107678,2015/4,191.96,United States,Furniture,JK-16090
CA-2015-107678,2015/4,21.3,United States,Office Supplies,JK-16090
CA-2015-107678,2015/4,469.95,United States,Technology,JK-16090
US-2015-134026,2015/4,97.04,United States,Furniture,JE-15745
CA-2015-107678,2015/4,209.88,United States,Furniture,JK-16090
US-2015-134026,2015/4,831.936,United States,Furniture,JE-15745
US-2015-163433,2015/4,41.424,United States,Technology,MP-17965
US-2015-163433,2015/4,244.768,United States,Technology,MP-17965
US-2015-163433,2015/4,74.352,United States,Office Supplies,MP-17965
US-2015-164175,2015/4,213.115,United States,Furniture,PS-18970
CA-2015-124541,2015/4,25.488,United States,Technology,TT-21220
CA-2015-112452,2015/4,5.84,United States,Office Supplies,NC-18340
CA-2015-112452,2015/4,644.076,United States,Office Supplies,NC-18340
CA-2015-130365,2015/4,128.058,United States,Furniture,ZC-21910
CA-2015-137302,2015/4,63.936,United States,Furniture,BW-11110
CA-2015-130792,2015/4,12.176,United States,Office Supplies,RA-19915
CA-2015-130792,2015/4,23.832,United States,Office Supplies,RA-19915
CA-2015-130792,2015/4,8.652,United States,Office Supplies,RA-19915
CA-2015-137302,2015/4,59.52,United States,Office Supplies,BW-11110
US-2015-168704,2015/4,609.98,United States,Furniture,FP-14320
US-2015-168704,2015/4,211.372,United States,Furniture,FP-14320
US-2015-115238,2015/4,6.48,United States,Office Supplies,JW-15220
US-2015-168704,2015/4,239.976,United States,Technology,FP-14320
US-2015-136987,2015/4,639.968,United States,Technology,AR-10540
CA-2015-137302,2015/4,311.976,United States,Technology,BW-11110
CA-2015-111164,2015/4,85.14,United States,Technology,SE-20110
CA-2015-102722,2015/4,106.5,United States,Technology,KW-16570
CA-2015-137302,2015/4,50.352,United States,Office Supplies,BW-11110
CA-2015-148712,2015/4,99.6,United States,Technology,JM-15535
CA-2015-149678,2015/4,12.88,United States,Office Supplies,AW-10840
CA-2015-148712,2015/4,62.296,United States,Office Supplies,JM-15535
CA-2015-130554,2015/4,11.736,United States,Office Supplies,FM-14290
CA-2015-145415,2015/4,40.74,United States,Office Supplies,RD-19660
CA-2015-120782,2015/4,3812.97,United States,Office Supplies,SD-20485
CA-2015-100888,2015/4,47.952,United States,Office Supplies,MH-17455
US-2015-136476,2015/4,157.794,United States,Office Supplies,GG-14650
CA-2015-133452,2015/4,710.832,United States,Furniture,ZC-21910
CA-2015-133452,2015/4,199.96,United States,Technology,ZC-21910
CA-2015-120782,2015/4,186.732,United States,Office Supplies,SD-20485
CA-2015-120551,2015/4,17.43,United States,Office Supplies,SS-20590
CA-2015-122266,2015/4,191.5155,United States,Furniture,SA-20830
CA-2015-109169,2015/4,180.96,United States,Office Supplies,OT-18730
CA-2015-151841,2015/4,5.84,United States,Office Supplies,TC-21475
CA-2015-151841,2015/4,43.56,United States,Office Supplies,TC-21475
US-2015-134271,2015/4,21.93,United States,Office Supplies,RF-19735
CA-2015-137974,2015/4,9.14,United States,Office Supplies,LL-16840
CA-2015-130365,2015/4,221.024,United States,Office Supplies,ZC-21910
CA-2015-148712,2015/4,10.71,United States,Office Supplies,JM-15535
CA-2015-157434,2015/4,7.968,United States,Office Supplies,JK-15640
US-2015-134026,2015/4,72.784,United States,Office Supplies,JE-15745
CA-2015-161263,2015/4,7.872,United States,Office Supplies,TS-21160
CA-2015-124450,2015/4,1379.92,United States,Technology,GT-14710
US-2015-136987,2015/4,52.76,United States,Office Supplies,AR-10540
CA-2015-110667,2015/4,9.088,United States,Office Supplies,NF-18595
CA-2015-100216,2015/4,31.104,United States,Office Supplies,HJ-14875
CA-2015-155306,2015/4,323.37,United States,Technology,GA-14515
CA-2015-119942,2015/4,23.904,United States,Office Supplies,TT-21070
CA-2015-155306,2015/4,783.96,United States,Technology,GA-14515
CA-2015-155306,2015/4,1447.65,United States,Office Supplies,GA-14515
CA-2015-142433,2015/4,117.456,United States,Office Supplies,ES-14020
US-2015-120502,2015/4,75.84,United States,Office Supplies,BT-11395
US-2015-120502,2015/4,258.576,United States,Technology,BT-11395
CA-2015-140025,2015/4,463.248,United States,Office Supplies,PF-19120
CA-2015-135174,2015/4,1022.97,United States,Technology,BP-11230
CA-2015-124450,2015/4,1267.53,United States,Furniture,GT-14710
CA-2015-155306,2015/4,11.96,United States,Office Supplies,GA-14515
CA-2015-118227,2015/4,25.99,United States,Office Supplies,DB-13270
CA-2015-100216,2015/4,54.816,United States,Office Supplies,HJ-14875
CA-2015-110667,2015/4,108.4,United States,Furniture,NF-18595
CA-2015-166492,2015/4,22.58,United States,Office Supplies,RP-19390
US-2015-120502,2015/4,37.68,United States,Furniture,BT-11395
CA-2015-110667,2015/4,11.16,United States,Office Supplies,NF-18595
CA-2015-124450,2015/4,22.74,United States,Office Supplies,GT-14710
US-2015-122140,2015/4,32.192,United States,Office Supplies,MO-17950
US-2015-155369,2015/4,19.568,United States,Office Supplies,PG-18820
CA-2015-153878,2015/4,272.4,United States,Office Supplies,TS-21655
US-2015-115238,2015/4,31.4,United States,Furniture,JW-15220
CA-2015-115742,2015/4,75.18,United States,Office Supplies,DP-13000
CA-2015-115742,2015/4,6.16,United States,Furniture,DP-13000
US-2015-122140,2015/4,50.12,United States,Technology,MO-17950
CA-2015-140025,2015/4,383.952,United States,Technology,PF-19120
US-2015-122140,2015/4,47.976,United States,Technology,MO-17950
CA-2015-110667,2015/4,82.344,United States,Office Supplies,NF-18595
CA-2015-116512,2015/4,17.94,United States,Office Supplies,MC-18100
CA-2015-155306,2015/4,5.56,United States,Office Supplies,GA-14515
CA-2015-112557,2015/4,206.43,United States,Office Supplies,JL-15850
CA-2015-142601,2015/4,947.17,United States,Office Supplies,DE-13255
CA-2015-134201,2015/4,142.04,United States,Office Supplies,EH-14125
CA-2015-153878,2015/4,57.75,United States,Office Supplies,TS-21655
US-2015-115238,2015/4,9.48,United States,Furniture,JW-15220
CA-2015-142601,2015/4,61.96,United States,Office Supplies,DE-13255
CA-2015-161263,2015/4,118.782,United States,Technology,TS-21160
US-2015-114839,2015/4,408.422,United States,Furniture,PW-19240
CA-2015-115742,2015/4,38.22,United States,Office Supplies,DP-13000
CA-2015-161263,2015/4,1.448,United States,Office Supplies,TS-21160
US-2015-113593,2015/4,115.44,United States,Office Supplies,NC-18415
CA-2015-146675,2015/4,43.56,United States,Technology,SB-20185
CA-2015-102855,2015/4,23.84,United States,Office Supplies,JF-15415
CA-2015-102855,2015/4,239.94,United States,Technology,JF-15415
CA-2015-166492,2015/4,25.92,United States,Office Supplies,RP-19390
CA-2015-161263,2015/4,10.416,United States,Office Supplies,TS-21160
CA-2015-146675,2015/4,1439.968,United States,Technology,SB-20185
CA-2015-161263,2015/4,55.47,United States,Office Supplies,TS-21160
CA-2015-161263,2015/4,45.216,United States,Office Supplies,TS-21160
CA-2015-134201,2015/4,14.67,United States,Office Supplies,EH-14125
CA-2015-115742,2015/4,89.99,United States,Furniture,DP-13000
US-2015-155369,2015/4,310.392,United States,Office Supplies,PG-18820
CA-2015-129217,2015/5,36.784,United States,Office Supplies,DP-13390
CA-2015-149748,2015/5,62.18,United States,Office Supplies,EM-13825
CA-2015-100818,2015/5,173.488,United States,Office Supplies,JM-15265
CA-2015-104297,2015/5,85.056,United States,Office Supplies,CC-12100
CA-2015-129217,2015/5,70.97,United States,Office Supplies,DP-13390
US-2015-160857,2015/5,2799.944,United States,Technology,NW-18400
CA-2015-131856,2015/5,127.904,United States,Office Supplies,JG-15160
US-2015-160857,2015/5,19.44,United States,Office Supplies,NW-18400
CA-2015-135727,2015/5,191.968,United States,Furniture,PS-18970
CA-2015-100818,2015/5,5.904,United States,Office Supplies,JM-15265
CA-2015-156153,2015/5,7.56,United States,Office Supplies,CW-11905
US-2015-152128,2015/5,127.96,United States,Office Supplies,NM-18445
CA-2015-155635,2015/5,48.81,United States,Office Supplies,ME-17725
CA-2015-110548,2015/5,946.344,United States,Technology,AH-10690
CA-2015-119291,2015/5,97.696,United States,Office Supplies,JO-15550
CA-2015-149748,2015/5,8.28,United States,Furniture,EM-13825
CA-2015-118948,2015/5,6.63,United States,Office Supplies,NK-18490
